Timestamp,Message Type
2023-11-15T14:35:48.065-05:00,A11 (Cancel Admit)
2023-11-20T14:09:02.868-05:00,A03 (Discharge)
2023-11-15T14:56:05.84-05:00,A11 (Cancel Admit)
2023-11-17T12:50:27.729-05:00,A08 (Update Patient Information)
2023-12-07T16:27:24.918-05:00,A08 (Update Patient Information)
2023-11-17T14:54:11.755-05:00,A01 (Admit)
2023-11-16T08:15:07.989-05:00,A11 (Cancel Admit)
2023-11-16T06:14:44.698-05:00,A08 (Update Patient Information)
2023-11-17T07:03:38.926-05:00,A08 (Update Patient Information)
2023-11-17T07:35:03.395-05:00,A08 (Update Patient Information)
2023-12-14T11:56:11.297-05:00,A08 (Update Patient Information)
2023-11-16T13:55:24.838-05:00,A05 (Pre-admit)
2023-11-29T21:28:13.463-05:00,A08 (Update Patient Information)
2023-11-20T14:53:13.13-05:00,A08 (Update Patient Information)
2023-11-26T18:37:51.901-05:00,A01 (Admit)
2023-11-30T11:40:43.307-05:00,A05 (Pre-admit)
2023-12-14T07:56:49.805-05:00,A08 (Update Patient Information)
2023-11-25T18:59:33.073-05:00,A03 (Discharge)
2023-11-29T18:37:12.128-05:00,A08 (Update Patient Information)
2023-11-17T09:59:13.524-05:00,A08 (Update Patient Information)
2023-11-15T18:19:07.062-05:00,A05 (Pre-admit)
2023-12-02T16:36:50.984-05:00,A05 (Pre-admit)
2023-12-14T09:21:51.666-05:00,A08 (Update Patient Information)
2023-12-11T14:26:26.71-05:00,A08 (Update Patient Information)
2023-11-20T13:57:48.772-05:00,A08 (Update Patient Information)
2023-11-28T21:39:09.327-05:00,A08 (Update Patient Information)
2023-11-20T08:54:42.59-05:00,A08 (Update Patient Information)
2023-11-16T08:13:05.074-05:00,A11 (Cancel Admit)
2023-11-21T09:17:06.006-05:00,A08 (Update Patient Information)
2023-11-19T09:38:51.159-05:00,A08 (Update Patient Information)
2023-11-16T08:14:52.752-05:00,A11 (Cancel Admit)
2023-11-20T09:24:16.539-05:00,A08 (Update Patient Information)
2023-11-30T16:20:25.504-05:00,A11 (Cancel Admit)
2023-11-17T19:27:23.344-05:00,A02 (Transfer a Patient)
2023-11-20T11:26:12.157-05:00,A02 (Transfer a Patient)
2023-12-05T08:32:54.134-05:00,A08 (Update Patient Information)
2023-11-16T08:18:39.846-05:00,A11 (Cancel Admit)
2023-11-20T00:55:21.004-05:00,A08 (Update Patient Information)
2023-11-15T14:30:09.93-05:00,A11 (Cancel Admit)
2023-12-14T09:42:11.882-05:00,A01 (Admit)
2023-11-16T08:57:31.122-05:00,A08 (Update Patient Information)
2023-11-21T16:49:21.212-05:00,A08 (Update Patient Information)
2023-12-07T13:40:57.466-05:00,A08 (Update Patient Information)
2023-12-11T15:13:57.731-05:00,A08 (Update Patient Information)
2023-11-27T15:30:59.435-05:00,A08 (Update Patient Information)
2023-11-17T00:34:34.765-05:00,A02 (Transfer a Patient)
2023-11-17T13:50:39.168-05:00,A08 (Update Patient Information)
2023-11-16T17:14:11.735-05:00,A08 (Update Patient Information)
2023-11-20T09:37:40.072-05:00,A02 (Transfer a Patient)
2023-12-12T11:58:44.245-05:00,A08 (Update Patient Information)
2023-11-16T18:56:24.276-05:00,A08 (Update Patient Information)
2023-11-17T06:18:53.116-05:00,A08 (Update Patient Information)
2023-11-20T07:09:16.965-05:00,A08 (Update Patient Information)
2023-12-07T17:12:15.619-05:00,A08 (Update Patient Information)
2023-12-14T18:03:10.396-05:00,A03 (Discharge)
2023-11-16T16:36:57.863-05:00,A08 (Update Patient Information)
2023-12-01T12:30:51.221-05:00,A08 (Update Patient Information)
2023-11-17T12:25:31.941-05:00,A08 (Update Patient Information)
2023-11-17T16:48:24.784-05:00,A08 (Update Patient Information)
2023-11-17T14:23:18.97-05:00,A08 (Update Patient Information)
2023-12-10T19:31:45.201-05:00,A05 (Pre-admit)
2023-11-17T17:32:09.947-05:00,A08 (Update Patient Information)
2023-11-17T10:18:07.535-05:00,A08 (Update Patient Information)
2023-12-08T10:12:21.86-05:00,A04 (Register a Patient)
2023-12-06T07:32:00.664-05:00,A08 (Update Patient Information)
2023-11-17T12:40:31.887-05:00,A08 (Update Patient Information)
2023-12-15T09:57:18.414-05:00,A11 (Cancel Admit)
2023-11-17T08:26:18.053-05:00,A08 (Update Patient Information)
2023-11-18T11:01:27.584-05:00,A02 (Transfer a Patient)
2023-12-07T15:46:13.711-05:00,A02 (Transfer a Patient)
2023-12-12T10:23:04.171-05:00,A11 (Cancel Admit)
2023-12-06T08:21:24.381-05:00,A02 (Transfer a Patient)
2023-11-17T19:10:46.591-05:00,A03 (Discharge)
2023-11-15T14:47:22.141-05:00,A11 (Cancel Admit)
2023-12-08T14:09:34.204-05:00,A08 (Update Patient Information)
2023-11-27T20:02:23.131-05:00,A01 (Admit)
2023-12-06T15:44:21.69-05:00,A08 (Update Patient Information)
2023-11-21T15:43:24.152-05:00,A05 (Pre-admit)
2023-12-14T22:29:30.058-05:00,A08 (Update Patient Information)
2023-12-09T23:53:42.258-05:00,A02 (Transfer a Patient)
2023-12-02T09:45:46.894-05:00,A05 (Pre-admit)
2023-11-21T12:47:46.542-05:00,A08 (Update Patient Information)
2023-11-17T16:48:16.147-05:00,A08 (Update Patient Information)
2023-11-21T10:04:37.742-05:00,A08 (Update Patient Information)
2023-11-23T06:10:19.35-05:00,A08 (Update Patient Information)
2023-11-24T14:07:31.548-05:00,A08 (Update Patient Information)
2023-12-12T11:21:23.268-05:00,A08 (Update Patient Information)
2023-12-04T07:20:06.283-05:00,A08 (Update Patient Information)
2023-12-08T11:02:45.908-05:00,A08 (Update Patient Information)
2023-11-21T11:27:34.103-05:00,A08 (Update Patient Information)
2023-11-15T16:48:41.774-05:00,A08 (Update Patient Information)
2023-12-04T11:56:45.179-05:00,A08 (Update Patient Information)
2023-11-21T07:43:29.479-05:00,A08 (Update Patient Information)
2023-12-01T23:27:12.785-05:00,A02 (Transfer a Patient)
2023-11-20T23:00:44.874-05:00,A05 (Pre-admit)
2023-12-08T12:01:12.327-05:00,A08 (Update Patient Information)
2023-11-27T08:08:19.796-05:00,A08 (Update Patient Information)
2023-11-22T18:01:10.464-05:00,A08 (Update Patient Information)
2023-11-17T09:11:13.29-05:00,A08 (Update Patient Information)
2023-11-16T05:59:04.378-05:00,A03 (Discharge)
2023-12-12T17:30:41.55-05:00,A08 (Update Patient Information)
2023-11-21T13:09:56.054-05:00,A08 (Update Patient Information)
2023-11-20T10:48:29.333-05:00,A08 (Update Patient Information)
2023-12-03T11:22:34.711-05:00,A02 (Transfer a Patient)
2023-11-16T09:50:41.707-05:00,A08 (Update Patient Information)
2023-11-16T11:39:19.693-05:00,A08 (Update Patient Information)
2023-12-04T08:29:03.463-05:00,A08 (Update Patient Information)
2023-11-17T11:30:03.431-05:00,A08 (Update Patient Information)
2023-11-15T20:13:54.682-05:00,A08 (Update Patient Information)
2023-11-15T23:09:10.979-05:00,A08 (Update Patient Information)
2023-11-20T05:14:30.363-05:00,A08 (Update Patient Information)
2023-12-11T14:35:23.642-05:00,A08 (Update Patient Information)
2023-11-27T12:06:36.53-05:00,A08 (Update Patient Information)
2023-12-05T09:01:41.102-05:00,A08 (Update Patient Information)
2023-12-05T22:37:11.557-05:00,A02 (Transfer a Patient)
2023-12-12T23:58:57.734-05:00,A01 (Admit)
2023-11-20T10:57:52.471-05:00,A08 (Update Patient Information)
2023-11-17T13:39:22.936-05:00,A08 (Update Patient Information)
2023-11-20T11:54:35.907-05:00,A08 (Update Patient Information)
2023-11-22T00:34:38.847-05:00,A02 (Transfer a Patient)
2023-12-01T09:17:59.522-05:00,A08 (Update Patient Information)
2023-11-16T17:26:43.444-05:00,A08 (Update Patient Information)
2023-11-21T15:53:08.83-05:00,A01 (Admit)
2023-11-18T03:35:56.637-05:00,A11 (Cancel Admit)
2023-11-20T15:16:41.844-05:00,A08 (Update Patient Information)
2023-11-15T14:38:25.793-05:00,A11 (Cancel Admit)
2023-12-14T21:53:46.309-05:00,A02 (Transfer a Patient)
2023-11-20T08:03:26.825-05:00,A08 (Update Patient Information)
2023-12-08T04:51:04.678-05:00,A01 (Admit)
2023-11-16T18:04:28.537-05:00,A08 (Update Patient Information)
2023-11-16T08:28:23.911-05:00,A11 (Cancel Admit)
2023-11-20T14:54:58.375-05:00,A08 (Update Patient Information)
2023-11-20T08:44:33.714-05:00,A08 (Update Patient Information)
2023-11-20T14:48:06.039-05:00,A08 (Update Patient Information)
2023-12-14T02:21:18.309-05:00,A05 (Pre-admit)
2023-12-04T11:39:49.124-05:00,A03 (Discharge)
2023-11-20T15:57:55.118-05:00,A08 (Update Patient Information)
2023-12-01T08:54:09.697-05:00,A08 (Update Patient Information)
2023-12-07T12:34:47.156-05:00,A08 (Update Patient Information)
2023-12-14T08:36:05.872-05:00,A08 (Update Patient Information)
2023-11-30T08:16:57.487-05:00,A08 (Update Patient Information)
2023-12-15T09:16:33.273-05:00,A08 (Update Patient Information)
2023-12-12T00:59:03.219-05:00,A08 (Update Patient Information)
2023-11-16T19:41:23.89-05:00,A08 (Update Patient Information)
2023-12-13T22:24:23.321-05:00,A01 (Admit)
2023-11-26T09:59:19.472-05:00,A08 (Update Patient Information)
2023-12-12T15:49:36.684-05:00,A03 (Discharge)
2023-11-28T20:33:41.934-05:00,A08 (Update Patient Information)
2023-11-22T19:32:08.538-05:00,A03 (Discharge)
2023-11-17T15:38:49.982-05:00,A08 (Update Patient Information)
2023-11-20T17:26:30.205-05:00,A03 (Discharge)
2023-12-12T08:51:21.293-05:00,A08 (Update Patient Information)
2023-11-29T04:06:05.757-05:00,A05 (Pre-admit)
2023-11-21T10:05:29.784-05:00,A02 (Transfer a Patient)
2023-11-16T08:23:21.514-05:00,A11 (Cancel Admit)
2023-11-16T12:24:30.21-05:00,A08 (Update Patient Information)
2023-11-18T13:44:12.37-05:00,A01 (Admit)
2023-12-12T20:44:52.826-05:00,A05 (Pre-admit)
2023-11-20T15:00:53.608-05:00,A08 (Update Patient Information)
2023-12-12T00:26:44.087-05:00,A08 (Update Patient Information)
2023-11-21T13:11:09.198-05:00,A08 (Update Patient Information)
2023-11-17T22:28:41.739-05:00,A08 (Update Patient Information)
2023-11-16T13:47:13.292-05:00,A08 (Update Patient Information)
2023-11-15T13:57:24.708-05:00,A05 (Pre-admit)
2023-12-15T08:50:27.012-05:00,A08 (Update Patient Information)
2023-12-11T18:12:24.737-05:00,A05 (Pre-admit)
2023-11-16T09:03:51.28-05:00,A08 (Update Patient Information)
2023-12-09T09:44:22.09-05:00,A08 (Update Patient Information)
2023-12-12T03:00:57.996-05:00,A08 (Update Patient Information)
2023-11-28T10:06:50.75-05:00,A08 (Update Patient Information)
2023-12-05T11:19:32.59-05:00,A08 (Update Patient Information)
2023-11-22T14:58:48.831-05:00,A08 (Update Patient Information)
2023-11-29T20:20:07.704-05:00,A11 (Cancel Admit)
2023-11-27T11:03:06.489-05:00,A08 (Update Patient Information)
2023-12-07T14:50:33.641-05:00,A02 (Transfer a Patient)
2023-11-17T11:44:57.566-05:00,A08 (Update Patient Information)
2023-12-12T11:12:53.099-05:00,A08 (Update Patient Information)
2023-11-28T13:00:08.856-05:00,A08 (Update Patient Information)
2023-12-13T15:56:12.857-05:00,A08 (Update Patient Information)
2023-11-17T10:19:35.456-05:00,A08 (Update Patient Information)
2023-11-16T08:26:37.909-05:00,A11 (Cancel Admit)
2023-12-12T10:21:39.774-05:00,A08 (Update Patient Information)
2023-11-18T03:25:51.19-05:00,A02 (Transfer a Patient)
2023-12-07T17:07:32.837-05:00,A08 (Update Patient Information)
2023-11-17T06:50:28.706-05:00,A08 (Update Patient Information)
2023-12-08T12:46:15.753-05:00,A08 (Update Patient Information)
2023-12-13T21:06:52.58-05:00,A01 (Admit)
2023-11-22T00:58:50.189-05:00,A01 (Admit)
2023-12-15T09:11:46.55-05:00,A08 (Update Patient Information)
2023-12-13T16:43:55.214-05:00,A05 (Pre-admit)
2023-11-16T16:04:12.332-05:00,A08 (Update Patient Information)
2023-12-11T16:33:16.533-05:00,A11 (Cancel Admit)
2023-12-05T16:39:01.368-05:00,A08 (Update Patient Information)
2023-11-30T23:16:51.261-05:00,A02 (Transfer a Patient)
2023-12-13T17:05:32.678-05:00,A01 (Admit)
2023-11-20T08:59:12.705-05:00,A08 (Update Patient Information)
2023-11-24T10:22:46.035-05:00,A08 (Update Patient Information)
2023-11-18T04:19:45.161-05:00,A01 (Admit)
2023-12-10T01:24:06.748-05:00,A05 (Pre-admit)
2023-11-19T08:20:29.586-05:00,A08 (Update Patient Information)
2023-12-13T13:03:25.643-05:00,A08 (Update Patient Information)
2023-11-20T10:18:14.672-05:00,A04 (Register a Patient)
2023-11-16T10:12:59.341-05:00,A08 (Update Patient Information)
2023-11-28T08:20:47.181-05:00,A08 (Update Patient Information)
2023-11-15T17:51:07.775-05:00,A08 (Update Patient Information)
2023-11-20T17:12:27.89-05:00,A08 (Update Patient Information)
2023-12-08T11:41:04.714-05:00,A08 (Update Patient Information)
2023-11-17T01:38:21.787-05:00,A02 (Transfer a Patient)
2023-11-15T14:46:47.947-05:00,A11 (Cancel Admit)
2023-11-15T16:54:17.067-05:00,A08 (Update Patient Information)
2023-11-15T14:51:28.266-05:00,A08 (Update Patient Information)
2023-11-20T14:47:21.809-05:00,A08 (Update Patient Information)
2023-11-19T10:26:32.356-05:00,A08 (Update Patient Information)
2023-11-21T09:29:09.841-05:00,A08 (Update Patient Information)
2023-11-22T13:37:41.777-05:00,A08 (Update Patient Information)
2023-11-17T13:46:41.484-05:00,A08 (Update Patient Information)
2023-11-15T16:51:39.832-05:00,A08 (Update Patient Information)
2023-11-17T11:50:19.981-05:00,A08 (Update Patient Information)
2023-11-20T06:44:30.482-05:00,A01 (Admit)
2023-12-11T12:14:03.456-05:00,A08 (Update Patient Information)
2023-11-20T15:58:17.719-05:00,A08 (Update Patient Information)
2023-12-11T05:00:30.023-05:00,A05 (Pre-admit)
2023-11-20T10:12:01.932-05:00,A03 (Discharge)
2023-11-15T18:02:22.253-05:00,A08 (Update Patient Information)
2023-11-16T15:22:05.583-05:00,A08 (Update Patient Information)
2023-11-17T11:51:56.136-05:00,A08 (Update Patient Information)
2023-11-16T17:04:47.858-05:00,A03 (Discharge)
2023-12-05T12:10:55.949-05:00,A08 (Update Patient Information)
2023-12-09T06:06:19.697-05:00,A05 (Pre-admit)
2023-11-17T16:45:22.541-05:00,A08 (Update Patient Information)
2023-12-06T17:45:29.266-05:00,A03 (Discharge)
2023-11-28T07:38:05.268-05:00,A08 (Update Patient Information)
2023-12-01T10:34:16.267-05:00,A03 (Discharge)
2023-11-27T07:38:36.871-05:00,A08 (Update Patient Information)
2023-11-30T16:25:38.655-05:00,A11 (Cancel Admit)
2023-11-17T14:37:48.069-05:00,A08 (Update Patient Information)
2023-12-05T07:59:44.493-05:00,A08 (Update Patient Information)
2023-11-17T11:05:19.265-05:00,A08 (Update Patient Information)
2023-12-12T08:41:22.056-05:00,A08 (Update Patient Information)
2023-11-19T09:14:56.601-05:00,A08 (Update Patient Information)
2023-11-21T00:28:24.189-05:00,A08 (Update Patient Information)
2023-11-16T08:10:06.265-05:00,A11 (Cancel Admit)
2023-11-20T08:49:06.987-05:00,A08 (Update Patient Information)
2023-11-16T11:04:27.019-05:00,A08 (Update Patient Information)
2023-11-16T20:06:43.089-05:00,A08 (Update Patient Information)
2023-11-16T18:35:37.742-05:00,A08 (Update Patient Information)
2023-12-04T09:04:40.621-05:00,A08 (Update Patient Information)
2023-11-21T16:52:52.56-05:00,A08 (Update Patient Information)
2023-11-30T11:48:08.543-05:00,A08 (Update Patient Information)
2023-11-17T04:19:41.449-05:00,A08 (Update Patient Information)
2023-11-16T14:21:18.322-05:00,A11 (Cancel Admit)
2023-12-13T08:58:19.948-05:00,A08 (Update Patient Information)
2023-11-21T16:52:49.61-05:00,A08 (Update Patient Information)
2023-11-21T11:15:28.721-05:00,A08 (Update Patient Information)
2023-12-12T12:22:14.645-05:00,A08 (Update Patient Information)
2023-11-20T16:51:13.828-05:00,A08 (Update Patient Information)
2023-11-16T09:27:05.575-05:00,A08 (Update Patient Information)
2023-11-16T09:48:07.392-05:00,A08 (Update Patient Information)
2023-12-14T14:45:16.885-05:00,A08 (Update Patient Information)
2023-12-06T15:01:51.042-05:00,A08 (Update Patient Information)
2023-11-15T16:25:08.415-05:00,A08 (Update Patient Information)
2023-11-17T14:00:02.946-05:00,A08 (Update Patient Information)
2023-12-06T10:29:47.576-05:00,A08 (Update Patient Information)
2023-12-12T16:13:07.053-05:00,A08 (Update Patient Information)
2023-12-09T11:26:27.241-05:00,A08 (Update Patient Information)
2023-11-16T12:24:19.882-05:00,A03 (Discharge)
2023-11-29T10:36:29.712-05:00,A08 (Update Patient Information)
2023-11-28T15:16:32.677-05:00,A08 (Update Patient Information)
2023-11-19T08:47:26.878-05:00,A08 (Update Patient Information)
2023-11-28T10:50:23.015-05:00,A01 (Admit)
2023-11-16T06:36:24.233-05:00,A08 (Update Patient Information)
2023-11-18T11:50:24.695-05:00,A01 (Admit)
2023-11-17T15:35:53.238-05:00,A03 (Discharge)
2023-12-11T08:35:23.475-05:00,A08 (Update Patient Information)
2023-12-06T14:27:59.387-05:00,A08 (Update Patient Information)
2023-11-21T15:27:04.418-05:00,A08 (Update Patient Information)
2023-11-17T15:24:55.518-05:00,A08 (Update Patient Information)
2023-12-02T19:04:54.338-05:00,A02 (Transfer a Patient)
2023-11-17T19:40:18.252-05:00,A02 (Transfer a Patient)
2023-11-20T15:23:41.004-05:00,A01 (Admit)
2023-11-15T16:10:33.534-05:00,A08 (Update Patient Information)
2023-12-11T08:51:29.288-05:00,A08 (Update Patient Information)
2023-12-06T13:08:16.858-05:00,A08 (Update Patient Information)
2023-11-16T08:25:19.751-05:00,A11 (Cancel Admit)
2023-11-20T08:56:11.399-05:00,A08 (Update Patient Information)
2023-12-05T21:44:53.038-05:00,A03 (Discharge)
2023-11-15T16:25:46.435-05:00,A08 (Update Patient Information)
2023-11-16T10:53:23.451-05:00,A08 (Update Patient Information)
2023-11-27T13:47:27.936-05:00,A08 (Update Patient Information)
2023-12-01T09:10:30.863-05:00,A08 (Update Patient Information)
2023-12-14T11:22:13.658-05:00,A08 (Update Patient Information)
2023-12-01T08:58:09.2-05:00,A08 (Update Patient Information)
2023-12-04T14:02:30.484-05:00,A08 (Update Patient Information)
2023-12-08T12:41:23.814-05:00,A08 (Update Patient Information)
2023-12-14T11:27:09.706-05:00,A08 (Update Patient Information)
2023-11-16T06:14:42.987-05:00,A08 (Update Patient Information)
2023-11-16T08:15:36.629-05:00,A11 (Cancel Admit)
2023-12-06T10:23:19.649-05:00,A08 (Update Patient Information)
2023-12-06T08:53:44.762-05:00,A08 (Update Patient Information)
2023-12-15T09:55:16.94-05:00,A08 (Update Patient Information)
2023-12-04T08:48:41.564-05:00,A08 (Update Patient Information)
2023-12-12T16:08:55.163-05:00,A08 (Update Patient Information)
2023-12-14T15:06:36.326-05:00,A08 (Update Patient Information)
2023-11-15T14:58:26.306-05:00,A03 (Discharge)
2023-11-22T16:51:51.9-05:00,A08 (Update Patient Information)
2023-11-18T02:04:15.766-05:00,A05 (Pre-admit)
2023-11-20T10:41:37.019-05:00,A08 (Update Patient Information)
2023-11-27T14:16:33.326-05:00,A08 (Update Patient Information)
2023-12-08T19:16:51.821-05:00,A05 (Pre-admit)
2023-11-20T15:42:54.746-05:00,A08 (Update Patient Information)
2023-11-17T06:15:47.404-05:00,A11 (Cancel Admit)
2023-11-20T13:21:46.317-05:00,A08 (Update Patient Information)
2023-11-17T14:06:58.123-05:00,A08 (Update Patient Information)
2023-11-16T14:45:38.337-05:00,A08 (Update Patient Information)
2023-11-16T09:27:25.581-05:00,A08 (Update Patient Information)
2023-11-28T10:22:28.492-05:00,A08 (Update Patient Information)
2023-12-12T14:57:01.351-05:00,A08 (Update Patient Information)
2023-12-14T23:25:27.241-05:00,A02 (Transfer a Patient)
2023-11-17T07:06:29.946-05:00,A08 (Update Patient Information)
2023-11-16T17:45:19.343-05:00,A08 (Update Patient Information)
2023-12-13T05:38:00.484-05:00,A01 (Admit)
2023-11-21T13:27:30.73-05:00,A03 (Discharge)
2023-11-15T14:54:14.91-05:00,A11 (Cancel Admit)
2023-11-16T12:21:53.632-05:00,A08 (Update Patient Information)
2023-12-13T07:43:34.345-05:00,A08 (Update Patient Information)
2023-11-20T07:59:38.126-05:00,A08 (Update Patient Information)
2023-11-16T10:29:47.134-05:00,A08 (Update Patient Information)
2023-11-20T16:20:52.665-05:00,A08 (Update Patient Information)
2023-11-17T03:53:23.529-05:00,A08 (Update Patient Information)
2023-11-21T15:10:05.096-05:00,A03 (Discharge)
2023-11-21T18:17:19.897-05:00,A08 (Update Patient Information)
2023-12-07T04:17:37.009-05:00,A08 (Update Patient Information)
2023-12-14T14:10:16.046-05:00,A03 (Discharge)
2023-12-12T21:35:17.838-05:00,A08 (Update Patient Information)
2023-11-29T20:20:02.756-05:00,A11 (Cancel Admit)
2023-12-06T14:28:59.798-05:00,A08 (Update Patient Information)
2023-11-16T08:16:19.984-05:00,A11 (Cancel Admit)
2023-11-20T11:10:46.094-05:00,A08 (Update Patient Information)
2023-12-08T14:27:09.995-05:00,A08 (Update Patient Information)
2023-12-11T13:10:46.949-05:00,A08 (Update Patient Information)
2023-11-16T09:07:13.363-05:00,A08 (Update Patient Information)
2023-11-16T12:14:31.603-05:00,A08 (Update Patient Information)
2023-11-21T10:44:32.952-05:00,A03 (Discharge)
2023-12-12T20:45:54.381-05:00,A08 (Update Patient Information)
2023-12-11T09:44:22.306-05:00,A08 (Update Patient Information)
2023-11-16T19:17:06.376-05:00,A08 (Update Patient Information)
2023-12-05T21:28:35.122-05:00,A08 (Update Patient Information)
2023-11-15T14:28:13.15-05:00,A11 (Cancel Admit)
2023-12-01T16:31:59.515-05:00,A08 (Update Patient Information)
2023-11-30T09:35:03.018-05:00,A03 (Discharge)
2023-11-16T08:10:26.845-05:00,A11 (Cancel Admit)
2023-11-17T13:42:21.896-05:00,A08 (Update Patient Information)
2023-11-17T15:16:58.578-05:00,A08 (Update Patient Information)
2023-12-12T12:40:20.11-05:00,A03 (Discharge)
2023-11-16T08:52:53.442-05:00,A08 (Update Patient Information)
2023-11-17T13:49:58.789-05:00,A08 (Update Patient Information)
2023-11-26T23:05:29.638-05:00,A05 (Pre-admit)
2023-12-13T13:20:12.493-05:00,A08 (Update Patient Information)
2023-11-30T13:50:25.032-05:00,A08 (Update Patient Information)
2023-12-12T22:26:07.77-05:00,A08 (Update Patient Information)
2023-11-21T12:28:42.106-05:00,A08 (Update Patient Information)
2023-11-16T17:19:55.388-05:00,A08 (Update Patient Information)
2023-12-15T08:46:05.359-05:00,A08 (Update Patient Information)
2023-11-28T16:08:09.779-05:00,A08 (Update Patient Information)
2023-12-14T16:46:06.923-05:00,A08 (Update Patient Information)
2023-12-13T14:17:04.784-05:00,A08 (Update Patient Information)
2023-11-16T12:41:25.83-05:00,A08 (Update Patient Information)
2023-11-27T14:17:19.771-05:00,A08 (Update Patient Information)
2023-11-16T08:21:40.354-05:00,A11 (Cancel Admit)
2023-11-27T12:02:32.975-05:00,A08 (Update Patient Information)
2023-11-29T01:00:50.909-05:00,A02 (Transfer a Patient)
2023-11-21T10:10:02.205-05:00,A08 (Update Patient Information)
2023-12-07T06:59:50.19-05:00,A08 (Update Patient Information)
2023-11-30T16:22:54.635-05:00,A11 (Cancel Admit)
2023-11-17T10:13:45.807-05:00,A08 (Update Patient Information)
2023-12-08T23:59:30.204-05:00,A08 (Update Patient Information)
2023-12-12T00:12:05.149-05:00,A01 (Admit)
2023-11-16T03:08:58.37-05:00,A08 (Update Patient Information)
2023-11-16T12:45:11.646-05:00,A08 (Update Patient Information)
2023-12-07T16:01:41.394-05:00,A03 (Discharge)
2023-11-21T12:47:39.82-05:00,A08 (Update Patient Information)
2023-11-21T12:16:19.164-05:00,A08 (Update Patient Information)
2023-11-20T09:52:34.018-05:00,A08 (Update Patient Information)
2023-11-18T00:42:54.607-05:00,A02 (Transfer a Patient)
2023-11-17T11:21:48.16-05:00,A08 (Update Patient Information)
2023-11-29T11:41:44.338-05:00,A08 (Update Patient Information)
2023-11-16T15:51:44.304-05:00,A08 (Update Patient Information)
2023-11-21T11:00:13.986-05:00,A08 (Update Patient Information)
2023-12-01T15:44:30.877-05:00,A08 (Update Patient Information)
2023-12-10T13:46:12.1-05:00,A05 (Pre-admit)
2023-11-16T08:31:24.758-05:00,A08 (Update Patient Information)
2023-11-21T15:46:54.583-05:00,A08 (Update Patient Information)
2023-11-21T14:03:52.221-05:00,A08 (Update Patient Information)
2023-11-20T09:52:54.632-05:00,A08 (Update Patient Information)
2023-12-11T00:19:47.589-05:00,A08 (Update Patient Information)
2023-11-15T17:25:04.58-05:00,A08 (Update Patient Information)
2023-12-13T10:29:11.408-05:00,A08 (Update Patient Information)
2023-11-16T11:39:29.737-05:00,A08 (Update Patient Information)
2023-12-03T22:27:42.899-05:00,A02 (Transfer a Patient)
2023-11-16T14:53:06.141-05:00,A08 (Update Patient Information)
2023-12-06T10:53:55.807-05:00,A08 (Update Patient Information)
2023-11-16T16:10:23.871-05:00,A08 (Update Patient Information)
2023-11-16T22:08:11.624-05:00,A05 (Pre-admit)
2023-11-20T16:41:01.401-05:00,A08 (Update Patient Information)
2023-11-16T01:46:31.701-05:00,A05 (Pre-admit)
2023-11-28T19:07:17.453-05:00,A08 (Update Patient Information)
2023-11-16T16:11:39.898-05:00,A08 (Update Patient Information)
2023-12-09T01:00:07.697-05:00,A08 (Update Patient Information)
2023-12-13T08:37:33.03-05:00,A08 (Update Patient Information)
2023-11-28T10:09:19.011-05:00,A08 (Update Patient Information)
2023-12-04T11:15:53.157-05:00,A08 (Update Patient Information)
2023-11-15T14:55:57.357-05:00,A08 (Update Patient Information)
2023-11-27T09:57:27.915-05:00,A08 (Update Patient Information)
2023-11-15T17:28:33.903-05:00,A02 (Transfer a Patient)
2023-12-12T10:52:26.393-05:00,A08 (Update Patient Information)
2023-12-13T23:26:02.85-05:00,A02 (Transfer a Patient)
2023-12-04T15:19:16.576-05:00,A08 (Update Patient Information)
2023-11-16T05:57:22.823-05:00,A08 (Update Patient Information)
2023-11-17T16:19:01.149-05:00,A08 (Update Patient Information)
2023-11-30T13:21:38.677-05:00,A08 (Update Patient Information)
2023-11-26T09:42:46.602-05:00,A02 (Transfer a Patient)
2023-12-04T15:27:55.661-05:00,A08 (Update Patient Information)
2023-11-16T16:31:47.466-05:00,A08 (Update Patient Information)
2023-12-06T07:31:35.945-05:00,A03 (Discharge)
2023-11-20T08:54:08.045-05:00,A08 (Update Patient Information)
2023-11-21T13:22:26.506-05:00,A08 (Update Patient Information)
2023-11-29T18:20:31.987-05:00,A08 (Update Patient Information)
2023-12-06T11:52:00.287-05:00,A08 (Update Patient Information)
2023-12-14T16:48:17.356-05:00,A08 (Update Patient Information)
2023-11-17T20:56:39.482-05:00,A03 (Discharge)
2023-11-25T18:02:02.482-05:00,A02 (Transfer a Patient)
2023-11-16T08:20:51.155-05:00,A11 (Cancel Admit)
2023-11-16T13:37:12.182-05:00,A08 (Update Patient Information)
2023-11-20T09:49:50.037-05:00,A08 (Update Patient Information)
2023-11-15T16:29:11.734-05:00,A01 (Admit)
2023-11-15T14:33:05.474-05:00,A11 (Cancel Admit)
2023-11-17T16:54:07.792-05:00,A08 (Update Patient Information)
2023-12-09T10:22:45.29-05:00,A08 (Update Patient Information)
2023-11-21T12:43:22.027-05:00,A08 (Update Patient Information)
2023-11-21T17:13:13.879-05:00,A03 (Discharge)
2023-12-04T19:19:01.005-05:00,A01 (Admit)
2023-11-16T13:59:54.727-05:00,A08 (Update Patient Information)
